AnimalID,SessRef,Sex,GroupID,GroupSize,SexRatiomf,CaptureStart,SessRef2,DateofCapture,DateofCapture2,weight,weight1,rate,timediff,TeethWidth,massindex
KR36F006,285,Female,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-09,2017-10-09,89,102,0.0849673202614379,153,5.470000000000001,75.23035621914731
KR36F006,350,Female,Kuruman 36,14,0.35714285714285715,2017-10-09,371,2017-10-09,2018-04-20,102,121,0.0984455958549223,193,5.755,78.29682375552842
KR36F008,285,Female,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-09,2017-10-10,97,114,0.11038961038961,154,6.005000000000001,68.6862585868136
KR36F009,285,Female,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-09,2017-10-09,101,121,0.130718954248366,153,5.515000000000001,84.0566660888016
KR36F010,285,Female,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-09,2017-10-09,36,78,0.274509803921569,153,2.815,107.3506493477983
KR36F010,350,Female,Kuruman 36,14,0.35714285714285715,2017-10-09,371,2017-10-09,2018-04-20,78,90,0.0621761658031088,193,4.545,93.70720798693486
KR36F010,371,Female,Kuruman 36,9,0.4444444444444444,2018-04-17,401,2018-04-20,2018-10-14,90,109,0.107344632768362,177,5.23,82.83678269683855
KR36F010,401,Female,Kuruman 36,12,0.4166666666666667,2018-10-13,487,2018-10-14,2019-10-31,109,113,0.0104712041884817,382,5.555,89.4790392321381
KR36F012,285,Female,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-10,2017-10-10,149,154,0.0326797385620915,153,7.025,78.34094776597139
KR36F012,350,Female,Kuruman 36,14,0.35714285714285715,2017-10-09,401,2017-10-10,2018-10-14,154,153,-0.002710027100271,369,7.025,80.9698386306013
KR36F018,401,Female,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-13,2019-04-15,73,110,0.201086956521739,184,4.3100000000000005,96.9963635572908
KR36F018,450,Female,Kuruman 36,15,0.4,2019-04-15,487,2019-04-15,2019-10-31,110,114,0.0201005025125628,199,5.62,88.32830898608451
KR36F019,401,Female,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-14,2019-04-15,68,98,0.163934426229508,183,4.525,82.38003117215068
KR36F019,450,Female,Kuruman 36,15,0.4,2019-04-15,487,2019-04-15,2019-10-31,98,98,0,199,5.220000000000001,90.52824855049136
KR36F020,401,Female,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-14,2019-04-15,113,143,0.163934426229508,183,5.925000000000001,82.07859885415206
KR36F023,450,Female,Kuruman 36,15,0.4,2019-04-15,536,2019-04-16,2020-05-11,61,88,0.0690537084398977,391,3.595,114.35600341128828
KR36F024,450,Female,Kuruman 36,15,0.4,2019-04-15,536,2019-04-17,2020-05-12,56,72,0.040920716112532,391,3.69,99.91281341178228
KR36F025,450,Female,Kuruman 36,15,0.4,2019-04-15,536,2019-04-17,2020-05-11,26,86,0.153846153846154,390,2.3,113.76232267679892
KR36M001,285,Male,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-08,2017-10-09,117,136,0.123376623376623,154,6.01,82.71762383718408
KR36M002,285,Male,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-08,2017-10-10,74,98,0.154838709677419,155,4.545,88.90171014145103
KR36M005,285,Male,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-08,2017-10-09,35,89,0.350649350649351,154,2.835,102.97587135077237
KR36M007,285,Male,Kuruman 36,14,0.42857142857142855,2017-05-08,350,2017-05-09,2017-10-09,38,92,0.352941176470588,153,2.9,107.0948145006634
KR36M007,350,Male,Kuruman 36,14,0.35714285714285715,2017-10-09,371,2017-10-09,2018-04-17,92,155,0.331578947368421,190,5.140000000000001,87.5133626815732
KR36M014,371,Male,Kuruman 36,9,0.4444444444444444,2018-04-17,401,2018-04-19,2018-10-14,53,107,0.303370786516854,178,3.7,94.07594116286673
KR36M014,401,Male,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-14,2019-04-15,107,175,0.371584699453552,183,5.6850000000000005,84.06470214390986
KR36M015,371,Male,Kuruman 36,9,0.4444444444444444,2018-04-17,401,2018-04-18,2018-10-13,114,139,0.140449438202247,178,5.365,99.9728139044749
KR36M016,401,Male,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-13,2019-04-17,85,156,0.381720430107527,186,4.835,90.80726291941237
KR36M016,450,Male,Kuruman 36,15,0.4,2019-04-15,536,2019-04-17,2020-05-11,156,154,-0.00512820512820513,390,6.445,96.592851984743
KR36M017,401,Male,Kuruman 36,12,0.4166666666666667,2018-10-13,450,2018-10-13,2019-04-15,71,152,0.440217391304348,184,4.615,82.85910862807887
KR36M022,450,Male,Kuruman 36,15,0.4,2019-04-15,536,2019-04-16,2020-05-11,73,107,0.0869565217391304,391,3.91,116.68861931811344
KR39M001,422,Male,Kuruman 39,5,0.6,2018-11-27,432,2018-11-28,2019-03-19,48,63,0.135135135135135,111,3.465,96.49950538201142
KR39M001,432,Male,Kuruman 39,5,0.6,2019-03-19,447,2019-03-19,2019-04-12,63,90,0.148351648351648,24,4.54,75.84485131387285
KR39M001,455,Male,Kuruman 39,6,0.8333333333333334,2019-09-16,506,2019-09-17,2020-03-16,90,113,0.12707182320442,181,5.41,77.6847278022745
KR39M002,422,Male,Kuruman 39,5,0.6,2018-11-27,432,2018-11-27,2019-03-20,51,75,0.212389380530973,113,3.76,87.80422653296806
KR39M002,432,Male,Kuruman 39,5,0.6,2019-03-19,447,2019-03-20,2019-04-13,75,102,0.149171270718232,24,5.05,73.77451370399547
KR39M003,455,Male,Kuruman 39,6,0.8333333333333334,2019-09-16,506,2019-09-17,2020-03-17,26,56,0.164835164835165,182,2.865,74.9834455039994
KR39M004,455,Male,Kuruman 39,6,0.8333333333333334,2019-09-16,506,2019-09-17,2020-03-17,29,72,0.236263736263736,182,2.785,88.25320377171455
KR42F001,404,Female,Kuruman 42,3,0.3333333333333333,2018-10-15,427,2018-10-17,2019-03-13,46,70,0.163265306122449,147,3.315,100.58069444252496
KR42F001,427,Female,Kuruman 42,6,0.5,2019-03-12,442,2019-03-13,2019-04-04,70,91,0.101449275362319,22,4.734999999999999,77.80795989751039
KR42F001,469,Female,Kuruman 42,7,0.42857142857142855,2019-10-06,504,2019-10-06,2020-03-14,91,103,0.075,160,5.25,83.15272299525421
KR42F002,427,Female,Kuruman 42,6,0.5,2019-03-12,469,2019-03-12,2019-10-06,53,88,0.168269230769231,208,3.905,84.92510463985488
KR42F002,469,Female,Kuruman 42,7,0.42857142857142855,2019-10-06,504,2019-10-06,2020-03-09,88,92,0.0258064516129032,155,4.825,94.382321592709
KR42F005,469,Female,Kuruman 42,7,0.42857142857142855,2019-10-06,504,2019-10-09,2020-03-10,77,88,0.0718954248366013,153,4.87,81.14241315442088
KR42M003,469,Male,Kuruman 42,7,0.42857142857142855,2019-10-06,504,2019-10-07,2020-03-11,72,93,0.134615384615385,156,4.595000000000001,84.7215316228351
KR42M004,469,Male,Kuruman 42,7,0.42857142857142855,2019-10-06,504,2019-10-06,2020-03-10,69,94,0.16025641025641,156,4.195,96.5096126132651
KR43F002,433,Female,Kuruman 43,5,0.4,2019-03-19,456,2019-03-20,2019-09-16,66,96,0.166666666666667,180,4.755,72.77733352957114
KR43F002,456,Female,Kuruman 43,7,0.2857142857142857,2019-09-16,471,2019-09-16,2019-10-14,96,110,0.0769230769230769,28,5.715,74.67297782978427
KR43F003,418,Female,Kuruman 43,5,0.4,2018-11-22,433,2018-11-26,2019-03-19,43,54,0.0973451327433628,113,3.225,99.06262383364796
KR43F003,433,Female,Kuruman 43,5,0.4,2019-03-19,456,2019-03-19,2019-09-16,54,77,0.12707182320442,181,4.5,66.11085313134012
KR43F003,456,Female,Kuruman 43,7,0.2857142857142857,2019-09-16,471,2019-09-16,2019-10-14,77,92,0.0824175824175824,28,5.145,73.10986012307075
KR43F004,456,Female,Kuruman 43,7,0.2857142857142857,2019-09-16,471,2019-09-16,2019-10-14,28,67,0.214285714285714,28,2.94,76.88700049269887
KR43F006,456,Female,Kuruman 43,7,0.2857142857142857,2019-09-16,505,2019-09-18,2020-03-17,27,69,0.232044198895028,181,3.09,67.460180377610385
KR43M001,418,Male,Kuruman 43,5,0.4,2018-11-22,433,2018-11-24,2019-03-20,37,63,0.224137931034483,116,3,97.77919709225893
KR43M005,456,Male,Kuruman 43,7,0.2857142857142857,2019-09-16,471,2019-09-19,2019-10-14,35,82,0.261111111111111,25,3.27,78.53967201380343
KR49F009,486,Female,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-28,2020-05-19,57,80,0.112745098039216,204,4.455,71.12739171824693
KR49M001,486,Male,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-28,2020-05-20,108,131,0.11219512195122,205,5.365,94.71108685687096
KR49M004,486,Male,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-28,2020-05-20,63,90,0.131707317073171,205,4.17,89.12268272339813
KR49M007,486,Male,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-28,2020-05-19,100,120,0.0980392156862745,204,5.245,91.54199353951856
KR49M008,486,Male,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-28,2020-05-19,102,114,0.0588235294117647,204,5.1,98.47487837489535
KR49M011,486,Male,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-29,2020-05-20,104,144,0.196078431372549,204,5.5,87.00190455448043
KR49M014,486,Female,Kuruman 49,17,0.5294117647058824,2019-10-28,540,2019-10-29,2020-05-20,72,99,0.132352941176471,204,4.095000000000001,105.42364641265831
KR7F019,414,Female,Kuruman 7,4,0.5,2018-11-13,424,2018-11-14,2019-03-10,31,54,0.198275862068966,116,2.935,85.40030012488451
KR7F020,424,Female,Kuruman 7,6,0.5,2019-03-09,438,2019-03-10,2019-04-01,59,95,0.176470588235294,22,4.135,84.80984451946821
KR7F020,465,Female,Kuruman 7,11,0.4545454545454546,2019-09-30,541,2019-09-30,2020-05-20,95,106,0.0472103004291846,233,5.28,85.87418749182959
KR7F023,465,Female,Kuruman 7,11,0.4545454545454546,2019-09-30,541,2019-10-01,2020-05-20,38,75,0.15948275862069,232,3.56,72.57312064822075
KR7M018,414,Male,Kuruman 7,4,0.5,2018-11-13,424,2018-11-14,2019-03-09,35,67,0.278260869565217,115,3,92.49383508727196
KR7M018,424,Male,Kuruman 7,6,0.5,2019-03-09,438,2019-03-09,2019-04-02,67,110,0.209756097560976,24,4.27,90.61328426734892
KR7M021,424,Male,Kuruman 7,6,0.5,2019-03-09,465,2019-03-10,2019-10-01,51,97,0.224390243902439,205,3.935,80.5421214164739
KR7M022,465,Male,Kuruman 7,11,0.4545454545454546,2019-09-30,541,2019-09-30,2020-05-20,47,95,0.206008583690987,233,4.045,70.44144657248982
KR8F012,335,Female,Kuruman 8,11,0.5454545454545454,2017-08-14,378,2017-08-14,2018-04-30,94,130,0.138996138996139,259,5.699999999999999,73.48286306030532
KR8F016,335,Female,Kuruman 8,11,0.5454545454545454,2017-08-14,378,2017-08-14,2018-05-02,69,93,0.0919540229885057,261,4.245,94.36383854324149
KR8F027,425,Female,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-16,87,115,0.127272727272727,220,4.859999999999999,92.03870404556466
KR8F027,474,Female,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-20,115,118,0.0160427807486631,187,5.445,98.05647720274062
KR8F030,425,Female,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-15,41,117,0.34703196347032,219,3.26,92.53991713854283
KR8F030,474,Female,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-15,2020-04-20,117,128,0.0585106382978723,188,5.074999999999999,114.01475244837152
KR8F031,425,Female,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-15,46,106,0.273972602739726,219,3.475,91.97432221197866
KR8F031,474,Female,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-15,2020-04-21,106,110,0.0211640211640212,189,5.1899999999999995,98.99518891218432
KR8F033,474,Female,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-21,77,104,0.143617021276596,188,4.65,88.58207703554906
KR8F036,474,Female,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-20,48,84,0.192513368983957,187,3.49,95.19193565889404
KR8F038,474,Female,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-17,2020-04-20,48,83,0.188172043010753,186,3.575,90.94276928705474
KR8M011,425,Male,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-16,203,195,-0.0363636363636364,220,6.8100000000000005,113.218097241646
KR8M011,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-20,195,204,0.0481283422459893,187,6.85,107.55429060817474
KR8M013,335,Male,Kuruman 8,11,0.5454545454545454,2017-08-14,378,2017-08-16,2018-05-02,143,175,0.123552123552124,259,5.955,102.87861872132068
KR8M013,425,Male,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-16,198,190,-0.0363636363636364,220,7.085,102.43741116108302
KR8M013,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-21,190,189,-0.00531914893617021,188,7.1850000000000005,95.71851498875692
KR8M018,335,Male,Kuruman 8,11,0.5454545454545454,2017-08-14,378,2017-08-15,2018-05-02,50,121,0.273076923076923,260,3.625,92.26780149565047
KR8M019,335,Male,Kuruman 8,11,0.5454545454545454,2017-08-14,378,2017-08-15,2018-05-01,72,122,0.193050193050193,259,4.49,88.5207306142312
KR8M024,425,Male,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-15,120,131,0.0502283105022831,219,5.82,90.17143120652224
KR8M024,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-15,2020-04-20,131,138,0.0372340425531915,188,6.305,84.56516194053614
KR8M032,425,Male,Kuruman 8,15,0.6,2019-03-09,474,2019-03-10,2019-10-15,47,106,0.269406392694064,219,3.3200000000000003,102.47372525500651
KR8M032,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-15,2020-04-21,106,125,0.100529100529101,189,5.555,87.0163133817123
KR8M034,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-20,67,107,0.213903743315508,187,4.25,91.42419540373784
KR8M035,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-20,80,120,0.213903743315508,187,4.6899999999999995,90.5494760996958
KR8M037,474,Male,Kuruman 8,15,0.5333333333333333,2019-10-15,525,2019-10-16,2020-04-20,54,100,0.245989304812834,187,3.3899999999999997,113.16505439039491
L10F002,249,Female,Lonely 10,3,0.3333333333333333,2016-09-22,299,2016-09-22,2017-06-21,26,71,0.165441176470588,272,2.64,87.573456386389
L13F008,7,Female,Lonely 13,10,0.5,2014-03-01,38,2014-03-03,2014-09-16,115,114,-0.0050761421319797,197,5.715,89.45200469192908
L13F014,7,Female,Lonely 13,10,0.5,2014-03-01,38,2014-03-02,2014-09-16,37,124,0.439393939393939,198,2.84,108.49679290018048
L13F014,38,Female,Lonely 13,8,0.5,2014-09-16,101,2014-09-16,2015-03-26,124,104,-0.104712041884817,191,4.744999999999999,137.2805312385092
L13F020,101,Female,Lonely 13,8,0.5,2015-03-26,203,2015-03-27,2016-02-23,28,87,0.177177177177177,333,2.935,77.13575495150859
L13F021,101,Female,Lonely 13,8,0.5,2015-03-26,203,2015-03-27,2016-02-23,33,100,0.201201201201201,333,2.995,87.48496425466638
L13F029,203,Female,Lonely 13,12,0.5833333333333334,2016-02-22,241,2016-02-24,2016-09-10,38,114,0.381909547738693,199,3.1900000000000004,89.37543430498332
L13F029,241,Female,Lonely 13,8,0.375,2016-09-10,297,2016-09-10,2017-06-05,114,124,0.0373134328358209,268,4.904999999999999,118.51140567031185
L13F030,241,Female,Lonely 13,8,0.375,2016-09-10,297,2016-09-10,2017-06-06,55,89,0.12639405204461,269,3.33,119.233610558043
L13F032,241,Female,Lonely 13,8,0.375,2016-09-10,297,2016-09-10,2017-06-06,59,109,0.185873605947955,269,3.47,118.28984513901044
L13F033,241,Female,Lonely 13,8,0.375,2016-09-10,297,2016-09-10,2017-06-05,65,88,0.0858208955223881,268,3.335,140.51180793351034
L13M016,38,Male,Lonely 13,8,0.5,2014-09-16,101,2014-09-16,2015-03-26,124,145,0.109947643979058,191,5.140000000000001,117.9527931795117
L13M022,101,Male,Lonely 13,8,0.5,2015-03-26,203,2015-03-27,2016-02-23,33,112,0.237237237237237,333,3.1799999999999997,78.07933784936047
L13M023,101,Male,Lonely 13,8,0.5,2015-03-26,203,2015-03-27,2016-02-23,31,113,0.246246246246246,333,2.95,84.5781326520204
L13M028,203,Male,Lonely 13,12,0.5833333333333334,2016-02-22,241,2016-02-24,2016-09-10,37,105,0.341708542713568,199,2.97,99.66197572804384
L13M028,241,Male,Lonely 13,8,0.375,2016-09-10,297,2016-09-10,2017-06-05,105,123,0.0671641791044776,268,4.87,110.64874521057394
L13M031,241,Male,Lonely 13,8,0.375,2016-09-10,297,2016-09-10,2017-06-05,94,121,0.100746268656716,268,4.55,112.6938165756806
L14F004,8,Female,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-03,2014-09-17,111,124,0.0656565656565657,198,5.145,105.39213602156951
L14F006,8,Female,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-03,2014-09-16,103,124,0.106598984771574,197,5.2,95.84269353369984
L14F009,8,Female,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-03,2014-09-16,46,94,0.243654822335025,197,3.81,77.23529508895004
L14F009,39,Female,Lonely 14,8,0.5,2014-09-16,87,2014-09-16,2015-01-29,94,105,0.0814814814814815,135,5.195,87.62791463803217
L14F013,8,Female,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-03,2014-09-16,119,124,0.0253807106598985,197,5.404999999999999,102.89686606630724
L14F023,200,Female,Lonely 14,12,0.3333333333333333,2016-02-08,238,2016-02-09,2016-09-09,60,92,0.150234741784038,213,3.925,95.21409067186164
L14F023,238,Female,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-09,2017-05-30,92,90,-0.00760456273764259,263,4.5,112.63330533487576
L14F025,200,Female,Lonely 14,12,0.3333333333333333,2016-02-08,238,2016-02-11,2016-09-09,68,101,0.156398104265403,211,4.29,91.15380188892864
L14F025,238,Female,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-09,2017-05-30,101,105,0.0152091254752852,263,4.93,103.98884600302308
L14M001,8,Male,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-02,2014-09-16,96,133,0.186868686868687,198,5.195,89.49233835373498
L14M002,8,Male,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-02,2014-09-16,47,105,0.292929292929293,198,3.685,84.07144586806017
L14M005,8,Male,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-02,2014-09-17,89,121,0.160804020100503,199,4.655,102.17847804958932
L14M005,39,Male,Lonely 14,8,0.5,2014-09-16,87,2014-09-17,2015-01-29,121,135,0.104477611940299,134,5.25,110.56570859808528
L14M012,8,Male,Lonely 14,13,0.6153846153846154,2014-03-01,39,2014-03-03,2014-09-17,51,115,0.323232323232323,198,3.375,107.78133144712766
L14M022,200,Male,Lonely 14,12,0.3333333333333333,2016-02-08,238,2016-02-08,2016-09-09,73,120,0.219626168224299,214,4.5,89.37207923310795
L14M022,238,Male,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-09,2017-05-31,120,148,0.106060606060606,264,5.37,105.0486763818764
L14M024,200,Male,Lonely 14,12,0.3333333333333333,2016-02-08,238,2016-02-10,2016-09-10,42,98,0.262910798122066,213,3.1799999999999997,99.37370271736786
L14M024,238,Male,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-10,2017-05-30,98,126,0.106870229007634,262,4.73,109.1497644420018
L14M026,200,Male,Lonely 14,12,0.3333333333333333,2016-02-08,238,2016-02-11,2016-09-10,45,105,0.283018867924528,212,3.425,92.48381789552148
L14M026,238,Male,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-10,2017-05-30,105,138,0.125954198473282,262,5,105.25312458854272
L14M027,238,Male,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-09,2017-05-31,103,139,0.136363636363636,264,5.1,99.44031835896295
L14M028,238,Male,Lonely 14,9,0.6666666666666666,2016-09-09,292,2016-09-10,2017-05-30,65,114,0.187022900763359,262,3.92,103.39841405254396
L15F003,44,Female,Lonely 15,3,0.3333333333333333,2014-10-09,98,2014-10-10,2015-03-23,18,58,0.24390243902439,164,1.845,119.66462211828724
L15F003,98,Female,Lonely 15,3,0.3333333333333333,2015-03-23,204,2015-03-23,2016-02-26,58,102,0.129411764705882,340,4.199999999999999,80.94084889094268
L15F005,204,Female,Lonely 15,7,0.42857142857142855,2016-02-24,239,2016-02-25,2016-09-09,39,88,0.248730964467005,197,3.22,90.11243558879777
L15F005,239,Female,Lonely 15,8,0.375,2016-09-09,298,2016-09-09,2017-06-05,88,101,0.0483271375464684,269,4.42,111.4666897275448
L15F006,204,Female,Lonely 15,7,0.42857142857142855,2016-02-24,239,2016-02-27,2016-09-09,41,87,0.235897435897436,195,3.53,79.57022862197397
L15F006,239,Female,Lonely 15,8,0.375,2016-09-09,298,2016-09-09,2017-06-05,87,89,0.00743494423791822,269,4.395,111.39262093676884
L15F008,239,Female,Lonely 15,8,0.375,2016-09-09,298,2016-09-09,2017-06-05,50,82,0.118959107806691,269,3.61,92.99670064513542
L15F009,239,Female,Lonely 15,8,0.375,2016-09-09,298,2016-09-09,2017-06-05,53,82,0.107806691449814,269,3.72,93.11843785464404
L15M004,204,Male,Lonely 15,7,0.42857142857142855,2016-02-24,239,2016-02-26,2016-09-09,40,89,0.25,196,3.12,98.12526023508867
L15M004,239,Male,Lonely 15,8,0.375,2016-09-09,298,2016-09-09,2017-06-05,89,118,0.107806691449814,269,4.515000000000001,108.27455225261012
L15M007,204,Male,Lonely 15,7,0.42857142857142855,2016-02-24,239,2016-02-27,2016-09-09,38,82,0.225641025641026,195,3.16,90.99248090235812
L15M007,239,Male,Lonely 15,8,0.375,2016-09-09,298,2016-09-09,2017-06-05,82,91,0.033457249070632,269,4.43,103.4222038776996
L16F008,243,Female,Lonely 16,9,0.5555555555555556,2016-09-16,308,2016-09-16,2017-06-27,72,97,0.0880281690140845,284,4.12,104.21299178929176
L16F009,243,Female,Lonely 16,9,0.5555555555555556,2016-09-16,308,2016-09-16,2017-06-28,66,87,0.0736842105263158,285,4.32,87.31051550572599
L16F013,243,Female,Lonely 16,9,0.5555555555555556,2016-09-16,308,2016-09-17,2017-06-28,36,82,0.161971830985915,284,2.71,115.38085768583667
L16M011,243,Male,Lonely 16,9,0.5555555555555556,2016-09-16,308,2016-09-16,2017-06-27,36,96,0.211267605633803,284,2.93,99.49595195168293
L16M012,243,Male,Lonely 16,9,0.5555555555555556,2016-09-16,308,2016-09-17,2017-06-27,30,90,0.212014134275618,283,2.58,105.55220348232363
L16M014,243,Male,Lonely 16,9,0.5555555555555556,2016-09-16,308,2016-09-17,2017-06-28,73,99,0.0915492957746479,284,4.48,90.1307392353516
L18F004,12,Female,Lonely 18,14,0.35714285714285715,2014-03-11,41,2014-03-14,2014-09-30,80,87,0.035,200,5.375,69.90887506952784
L18F007,12,Female,Lonely 18,14,0.35714285714285715,2014-03-11,41,2014-03-14,2014-09-30,73,83,0.05,200,4.87,76.92722286068474
L18F007,41,Female,Lonely 18,9,0.2222222222222222,2014-09-30,205,2014-09-30,2016-03-01,83,109,0.0501930501930502,518,5.08,80.73125512410397
L18F008,12,Female,Lonely 18,14,0.35714285714285715,2014-03-11,41,2014-03-14,2014-10-01,65,83,0.0895522388059701,201,4.640000000000001,75.08319999329885
L18F008,41,Female,Lonely 18,9,0.2222222222222222,2014-09-30,205,2014-10-01,2016-03-04,83,97,0.0269230769230769,520,4.865,87.63586453492343
L18F008,205,Female,Lonely 18,5,0.2,2016-02-29,242,2016-03-04,2016-09-16,97,103,0.0306122448979592,196,5.24,88.9565910790651
L18F008,242,Female,Lonely 18,3,0.3333333333333333,2016-09-16,307,2016-09-16,2017-06-27,103,101,-0.00704225352112676,284,5.37,90.16678056111058
L18F009,12,Female,Lonely 18,14,0.35714285714285715,2014-03-11,41,2014-03-15,2014-10-01,78,85,0.035,200,4.915,80.77396064844113
L18F010,12,Female,Lonely 18,14,0.35714285714285715,2014-03-11,41,2014-03-15,2014-09-30,92,97,0.0251256281407035,199,4.99,92.57281802869112
L18F014,41,Female,Lonely 18,9,0.2222222222222222,2014-09-30,205,2014-10-01,2016-03-01,76,100,0.04642166344294,517,4.925000000000001,78.39985464370504
L18M012,12,Male,Lonely 18,14,0.35714285714285715,2014-03-11,41,2014-03-16,2014-10-01,56,83,0.135678391959799,199,4.515000000000001,68.1278081589457
L20F001,255,Female,Lonely 20,11,0.5454545454545454,2016-10-06,317,2016-10-06,2017-07-21,87,101,0.0486111111111111,288,4.965,88.38006492529932
L20F005,255,Female,Lonely 20,11,0.5454545454545454,2016-10-06,317,2016-10-07,2017-07-20,91,114,0.0804195804195804,286,4.720000000000001,101.761233255719
L20M007,255,Male,Lonely 20,11,0.5454545454545454,2016-10-06,317,2016-10-07,2017-07-20,59,115,0.195804195804196,286,3.61,109.73610676125978
L20M008,255,Male,Lonely 20,11,0.5454545454545454,2016-10-06,317,2016-10-07,2017-07-21,67,113,0.160278745644599,287,3.67,120.77778858753828
L20M009,255,Male,Lonely 20,11,0.5454545454545454,2016-10-06,317,2016-10-08,2017-07-20,60,115,0.192982456140351,285,3.665,108.43940164799854
L26F002,256,Female,Lonely 26,10,0.4,2016-10-06,315,2016-10-06,2017-07-15,86,102,0.0567375886524823,282,4.835,91.87558365964074
L26F010,256,Female,Lonely 26,10,0.4,2016-10-06,315,2016-10-08,2017-07-16,23,89,0.234875444839858,281,2.49,86.56391082794521
L26M006,256,Male,Lonely 26,10,0.4,2016-10-06,315,2016-10-07,2017-07-14,75,116,0.146428571428571,280,4.609999999999999,87.70746599555962
L26M009,256,Male,Lonely 26,10,0.4,2016-10-06,315,2016-10-08,2017-07-14,33,95,0.222222222222222,279,2.64,111.15092541349372
L40F013,248,Female,Lonely 40,10,0.6,2016-09-22,303,2016-09-23,2017-06-21,107,119,0.044280442804428,271,5.61,86.2102255397873
L40F014,248,Female,Lonely 40,10,0.6,2016-09-22,303,2016-09-23,2017-06-21,67,87,0.0738007380073801,271,4.25,91.42419540373784
L40M007,248,Male,Lonely 40,10,0.6,2016-09-22,303,2016-09-22,2017-06-21,88,122,0.125,272,4.44,110.51578464694076
L40M008,248,Male,Lonely 40,10,0.6,2016-09-22,303,2016-09-22,2017-06-21,127,139,0.0441176470588235,272,6.06,88.38686906443299
L40M010,248,Male,Lonely 40,10,0.6,2016-09-22,303,2016-09-22,2017-06-21,145,144,-0.00367647058823529,272,5.775,110.57394585802444
L40M011,248,Male,Lonely 40,10,0.6,2016-09-22,303,2016-09-22,2017-06-21,41,108,0.246323529411765,272,2.66,136.13285072412458
L46F010,207,Female,Lonely 46,10,0.2,2016-02-29,245,2016-02-29,2016-09-17,51,93,0.208955223880597,201,3.97,79.1999676554211
L46F011,207,Female,Lonely 46,10,0.2,2016-02-29,245,2016-03-01,2016-09-16,53,92,0.195979899497487,199,3.77,90.78876854612616
L46F011,245,Female,Lonely 46,10,0.4,2016-09-16,306,2016-09-16,2017-06-27,92,103,0.0387323943661972,284,4.71,103.2943906834534
